BioSample,LibraryName,refGenome,fq1,fq2,lat,long,Organism,Run,BioProject
MVZCCGP_Mme20-I_D02,MVZCCGP_Mme20-I_D02_S43,GCA_022749695.1,MVZCCGP_Mme20-I_D02_S43_R1_001.fastq.gz,MVZCCGP_Mme20-I_D02_S43_R2_001.fastq.gz,33.1658,-115.6173,41-Melospiza,MVZCCGP_Mme20-I_D02_S43,41-Melospiza
MVZCCGP_Mme19-I_C02,MVZCCGP_Mme19-I_C02_S44,GCA_022749695.1,MVZCCGP_Mme19-I_C02_S44_R1_001.fastq.gz,MVZCCGP_Mme19-I_C02_S44_R2_001.fastq.gz,33.1658,-115.6173,41-Melospiza,MVZCCGP_Mme19-I_C02_S44,41-Melospiza
MVZCCGP_Mme21-I_E02,MVZCCGP_Mme21-I_E02_S42,GCA_022749695.1,MVZCCGP_Mme21-I_E02_S42_R1_001.fastq.gz,MVZCCGP_Mme21-I_E02_S42_R2_001.fastq.gz,33.1658,-115.6173,41-Melospiza,MVZCCGP_Mme21-I_E02_S42,41-Melospiza
MVZCCGP_Mme22-I_F02,MVZCCGP_Mme22-I_F02_S41,GCA_022749695.1,MVZCCGP_Mme22-I_F02_S41_R1_001.fastq.gz,MVZCCGP_Mme22-I_F02_S41_R2_001.fastq.gz,37.432159,-118.099737,41-Melospiza,MVZCCGP_Mme22-I_F02_S41,41-Melospiza
MVZCCGP_Mme23-I_G02,MVZCCGP_Mme23-I_G02_S40,GCA_022749695.1,MVZCCGP_Mme23-I_G02_S40_R1_001.fastq.gz,MVZCCGP_Mme23-I_G02_S40_R2_001.fastq.gz,37.432159,-118.099737,41-Melospiza,MVZCCGP_Mme23-I_G02_S40,41-Melospiza
MVZCCGP_Mme24-I_H02,MVZCCGP_Mme24-I_H02_S39,GCA_022749695.1,MVZCCGP_Mme24-I_H02_S39_R1_001.fastq.gz,MVZCCGP_Mme24-I_H02_S39_R2_001.fastq.gz,37.426865,-118.065594,41-Melospiza,MVZCCGP_Mme24-I_H02_S39,41-Melospiza
MVZCCGP_Mme25-I_A03,MVZCCGP_Mme25-I_A03_S38,GCA_022749695.1,MVZCCGP_Mme25-I_A03_S38_R1_001.fastq.gz,MVZCCGP_Mme25-I_A03_S38_R2_001.fastq.gz,35.730572,-118.172416,41-Melospiza,MVZCCGP_Mme25-I_A03_S38,41-Melospiza
MVZCCGP_Mme26-I_B03,MVZCCGP_Mme26-I_B03_S37,GCA_022749695.1,MVZCCGP_Mme26-I_B03_S37_R1_001.fastq.gz,MVZCCGP_Mme26-I_B03_S37_R2_001.fastq.gz,35.730572,-118.172416,41-Melospiza,MVZCCGP_Mme26-I_B03_S37,41-Melospiza
MVZCCGP_Mme28-I_D03,MVZCCGP_Mme28-I_D03_S35,GCA_022749695.1,MVZCCGP_Mme28-I_D03_S35_R1_001.fastq.gz,MVZCCGP_Mme28-I_D03_S35_R2_001.fastq.gz,40.663347,-120.794605,41-Melospiza,MVZCCGP_Mme28-I_D03_S35,41-Melospiza
MVZCCGP_Mme27-I_C03,MVZCCGP_Mme27-I_C03_S36,GCA_022749695.1,MVZCCGP_Mme27-I_C03_S36_R1_001.fastq.gz,MVZCCGP_Mme27-I_C03_S36_R2_001.fastq.gz,35.730572,-118.172416,41-Melospiza,MVZCCGP_Mme27-I_C03_S36,41-Melospiza
MVZCCGP_Mme30-I_E03,MVZCCGP_Mme30-I_E03_S34,GCA_022749695.1,MVZCCGP_Mme30-I_E03_S34_R1_001.fastq.gz,MVZCCGP_Mme30-I_E03_S34_R2_001.fastq.gz,40.9338,-120.20491,41-Melospiza,MVZCCGP_Mme30-I_E03_S34,41-Melospiza
MVZCCGP_Mme31-I_F03,MVZCCGP_Mme31-I_F03_S33,GCA_022749695.1,MVZCCGP_Mme31-I_F03_S33_R1_001.fastq.gz,MVZCCGP_Mme31-I_F03_S33_R2_001.fastq.gz,34.6980419,-118.1367378,41-Melospiza,MVZCCGP_Mme31-I_F03_S33,41-Melospiza
MVZCCGP_Mme33-I_G03,MVZCCGP_Mme33-I_G03_S32,GCA_022749695.1,MVZCCGP_Mme33-I_G03_S32_R1_001.fastq.gz,MVZCCGP_Mme33-I_G03_S32_R2_001.fastq.gz,34.6980419,-118.1367378,41-Melospiza,MVZCCGP_Mme33-I_G03_S32,41-Melospiza
MVZCCGP_Mme34-I_H03,MVZCCGP_Mme34-I_H03_S31,GCA_022749695.1,MVZCCGP_Mme34-I_H03_S31_R1_001.fastq.gz,MVZCCGP_Mme34-I_H03_S31_R2_001.fastq.gz,34.6980419,-118.1367378,41-Melospiza,MVZCCGP_Mme34-I_H03_S31,41-Melospiza
MVZCCGP_Mme35-I_A04,MVZCCGP_Mme35-I_A04_S30,GCA_022749695.1,MVZCCGP_Mme35-I_A04_S30_R1_001.fastq.gz,MVZCCGP_Mme35-I_A04_S30_R2_001.fastq.gz,34.1444969,-118.1300507,41-Melospiza,MVZCCGP_Mme35-I_A04_S30,41-Melospiza
MVZCCGP_Mme36-I_B04,MVZCCGP_Mme36-I_B04_S29,GCA_022749695.1,MVZCCGP_Mme36-I_B04_S29_R1_001.fastq.gz,MVZCCGP_Mme36-I_B04_S29_R2_001.fastq.gz,34.2763939,-118.361187,41-Melospiza,MVZCCGP_Mme36-I_B04_S29,41-Melospiza
MVZCCGP_Mme37-I_C04,MVZCCGP_Mme37-I_C04_S28,GCA_022749695.1,MVZCCGP_Mme37-I_C04_S28_R1_001.fastq.gz,MVZCCGP_Mme37-I_C04_S28_R2_001.fastq.gz,38.01273,-122.4905,41-Melospiza,MVZCCGP_Mme37-I_C04_S28,41-Melospiza
MVZCCGP_Mme38II-I_D04,MVZCCGP_Mme38II-I_D04_S27,GCA_022749695.1,MVZCCGP_Mme38II-I_D04_S27_R1_001.fastq.gz,MVZCCGP_Mme38II-I_D04_S27_R2_001.fastq.gz,38.01273,-122.4905,41-Melospiza,MVZCCGP_Mme38II-I_D04_S27,41-Melospiza
MVZCCGP_Mme39II-I_E04,MVZCCGP_Mme39II-I_E04_S26,GCA_022749695.1,MVZCCGP_Mme39II-I_E04_S26_R1_001.fastq.gz,MVZCCGP_Mme39II-I_E04_S26_R2_001.fastq.gz,38.01273,-122.4905,41-Melospiza,MVZCCGP_Mme39II-I_E04_S26,41-Melospiza
MVZCCGP_Mme40-I_F04,MVZCCGP_Mme40-I_F04_S25,GCA_022749695.1,MVZCCGP_Mme40-I_F04_S25_R1_001.fastq.gz,MVZCCGP_Mme40-I_F04_S25_R2_001.fastq.gz,38.002903,-122.462191,41-Melospiza,MVZCCGP_Mme40-I_F04_S25,41-Melospiza
MVZCCGP_Mme41-I_G04,MVZCCGP_Mme41-I_G04_S24,GCA_022749695.1,MVZCCGP_Mme41-I_G04_S24_R1_001.fastq.gz,MVZCCGP_Mme41-I_G04_S24_R2_001.fastq.gz,38.002903,-122.462191,41-Melospiza,MVZCCGP_Mme41-I_G04_S24,41-Melospiza
MVZCCGP_Mme51-I_H04,MVZCCGP_Mme51-I_H04_S23,GCA_022749695.1,MVZCCGP_Mme51-I_H04_S23_R1_001.fastq.gz,MVZCCGP_Mme51-I_H04_S23_R2_001.fastq.gz,36.076973,-121.604747,41-Melospiza,MVZCCGP_Mme51-I_H04_S23,41-Melospiza
MVZCCGP_Mme52-I_A05,MVZCCGP_Mme52-I_A05_S22,GCA_022749695.1,MVZCCGP_Mme52-I_A05_S22_R1_001.fastq.gz,MVZCCGP_Mme52-I_A05_S22_R2_001.fastq.gz,36.076973,-121.604747,41-Melospiza,MVZCCGP_Mme52-I_A05_S22,41-Melospiza
MVZCCGP_Mme53-I_B05,MVZCCGP_Mme53-I_B05_S21,GCA_022749695.1,MVZCCGP_Mme53-I_B05_S21_R1_001.fastq.gz,MVZCCGP_Mme53-I_B05_S21_R2_001.fastq.gz,36.076973,-121.604747,41-Melospiza,MVZCCGP_Mme53-I_B05_S21,41-Melospiza
MVZCCGP_Mme55-I_C05,MVZCCGP_Mme55-I_C05_S20,GCA_022749695.1,MVZCCGP_Mme55-I_C05_S20_R1_001.fastq.gz,MVZCCGP_Mme55-I_C05_S20_R2_001.fastq.gz,39.4319691,-120.2399175,41-Melospiza,MVZCCGP_Mme55-I_C05_S20,41-Melospiza
MVZCCGP_Mme56-I_D05,MVZCCGP_Mme56-I_D05_S19,GCA_022749695.1,MVZCCGP_Mme56-I_D05_S19_R1_001.fastq.gz,MVZCCGP_Mme56-I_D05_S19_R2_001.fastq.gz,39.4319691,-120.2399175,41-Melospiza,MVZCCGP_Mme56-I_D05_S19,41-Melospiza
MVZCCGP_Mme57-I_E05,MVZCCGP_Mme57-I_E05_S18,GCA_022749695.1,MVZCCGP_Mme57-I_E05_S18_R1_001.fastq.gz,MVZCCGP_Mme57-I_E05_S18_R2_001.fastq.gz,39.4319691,-120.2399175,41-Melospiza,MVZCCGP_Mme57-I_E05_S18,41-Melospiza
MVZCCGP_Mme58-I_F05,MVZCCGP_Mme58-I_F05_S17,GCA_022749695.1,MVZCCGP_Mme58-I_F05_S17_R1_001.fastq.gz,MVZCCGP_Mme58-I_F05_S17_R2_001.fastq.gz,40.40624,-121.36348,41-Melospiza,MVZCCGP_Mme58-I_F05_S17,41-Melospiza
MVZCCGP_Mme59-I_G05,MVZCCGP_Mme59-I_G05_S16,GCA_022749695.1,MVZCCGP_Mme59-I_G05_S16_R1_001.fastq.gz,MVZCCGP_Mme59-I_G05_S16_R2_001.fastq.gz,40.40624,-121.36348,41-Melospiza,MVZCCGP_Mme59-I_G05_S16,41-Melospiza
MVZCCGP_Mme60-I_H05,MVZCCGP_Mme60-I_H05_S15,GCA_022749695.1,MVZCCGP_Mme60-I_H05_S15_R1_001.fastq.gz,MVZCCGP_Mme60-I_H05_S15_R2_001.fastq.gz,40.40624,-121.36348,41-Melospiza,MVZCCGP_Mme60-I_H05_S15,41-Melospiza
MVZCCGP_Mme61-I_A06,MVZCCGP_Mme61-I_A06_S14,GCA_022749695.1,MVZCCGP_Mme61-I_A06_S14_R1_001.fastq.gz,MVZCCGP_Mme61-I_A06_S14_R2_001.fastq.gz,33.54022,-116.07019,41-Melospiza,MVZCCGP_Mme61-I_A06_S14,41-Melospiza
MVZCCGP_Mme62-I_B06,MVZCCGP_Mme62-I_B06_S13,GCA_022749695.1,MVZCCGP_Mme62-I_B06_S13_R1_001.fastq.gz,MVZCCGP_Mme62-I_B06_S13_R2_001.fastq.gz,33.54065,-116.06503,41-Melospiza,MVZCCGP_Mme62-I_B06_S13,41-Melospiza
MVZCCGP_Mme63-I_C06,MVZCCGP_Mme63-I_C06_S12,GCA_022749695.1,MVZCCGP_Mme63-I_C06_S12_R1_001.fastq.gz,MVZCCGP_Mme63-I_C06_S12_R2_001.fastq.gz,33.54022,-116.07019,41-Melospiza,MVZCCGP_Mme63-I_C06_S12,41-Melospiza
MVZCCGP_Mme64-I_D06,MVZCCGP_Mme64-I_D06_S11,GCA_022749695.1,MVZCCGP_Mme64-I_D06_S11_R1_001.fastq.gz,MVZCCGP_Mme64-I_D06_S11_R2_001.fastq.gz,33.67,-117.34,41-Melospiza,MVZCCGP_Mme64-I_D06_S11,41-Melospiza
MVZCCGP_Mme65-I_E06,MVZCCGP_Mme65-I_E06_S10,GCA_022749695.1,MVZCCGP_Mme65-I_E06_S10_R1_001.fastq.gz,MVZCCGP_Mme65-I_E06_S10_R2_001.fastq.gz,33.73965,-116.72612,41-Melospiza,MVZCCGP_Mme65-I_E06_S10,41-Melospiza
MVZCCGP_Mme66-I_F06,MVZCCGP_Mme66-I_F06_S9,GCA_022749695.1,MVZCCGP_Mme66-I_F06_S9_R1_001.fastq.gz,MVZCCGP_Mme66-I_F06_S9_R2_001.fastq.gz,33.73975,-116.72596,41-Melospiza,MVZCCGP_Mme66-I_F06_S9,41-Melospiza
MVZCCGP_Mme67-I_G06,MVZCCGP_Mme67-I_G06_S8,GCA_022749695.1,MVZCCGP_Mme67-I_G06_S8_R1_001.fastq.gz,MVZCCGP_Mme67-I_G06_S8_R2_001.fastq.gz,33.74019,-116.7259,41-Melospiza,MVZCCGP_Mme67-I_G06_S8,41-Melospiza
MVZCCGP_Mme68-I_H06,MVZCCGP_Mme68-I_H06_S7,GCA_022749695.1,MVZCCGP_Mme68-I_H06_S7_R1_001.fastq.gz,MVZCCGP_Mme68-I_H06_S7_R2_001.fastq.gz,33.9780293,-117.111597,41-Melospiza,MVZCCGP_Mme68-I_H06_S7,41-Melospiza
MVZCCGP_Mme69-I_A07,MVZCCGP_Mme69-I_A07_S6,GCA_022749695.1,MVZCCGP_Mme69-I_A07_S6_R1_001.fastq.gz,MVZCCGP_Mme69-I_A07_S6_R2_001.fastq.gz,38.266562,-121.438197,41-Melospiza,MVZCCGP_Mme69-I_A07_S6,41-Melospiza
MVZCCGP_Mme70-I_B07,MVZCCGP_Mme70-I_B07_S5,GCA_022749695.1,MVZCCGP_Mme70-I_B07_S5_R1_001.fastq.gz,MVZCCGP_Mme70-I_B07_S5_R2_001.fastq.gz,38.266562,-121.438197,41-Melospiza,MVZCCGP_Mme70-I_B07_S5,41-Melospiza
MVZCCGP_Mme71-I_C07,MVZCCGP_Mme71-I_C07_S4,GCA_022749695.1,MVZCCGP_Mme71-I_C07_S4_R1_001.fastq.gz,MVZCCGP_Mme71-I_C07_S4_R2_001.fastq.gz,38.266562,-121.438197,41-Melospiza,MVZCCGP_Mme71-I_C07_S4,41-Melospiza
MVZCCGP_Mme72-I_D07,MVZCCGP_Mme72-I_D07_S3,GCA_022749695.1,MVZCCGP_Mme72-I_D07_S3_R1_001.fastq.gz,MVZCCGP_Mme72-I_D07_S3_R2_001.fastq.gz,35.025,-117.2868333,41-Melospiza,MVZCCGP_Mme72-I_D07_S3,41-Melospiza
MVZCCGP_Mme73-I_E07,MVZCCGP_Mme73-I_E07_S2,GCA_022749695.1,MVZCCGP_Mme73-I_E07_S2_R1_001.fastq.gz,MVZCCGP_Mme73-I_E07_S2_R2_001.fastq.gz,35.025,-117.2868333,41-Melospiza,MVZCCGP_Mme73-I_E07_S2,41-Melospiza
MVZCCGP_Mme74II-I_F07,MVZCCGP_Mme74II-I_F07_S1,GCA_022749695.1,MVZCCGP_Mme74II-I_F07_S1_R1_001.fastq.gz,MVZCCGP_Mme74II-I_F07_S1_R2_001.fastq.gz,34.94,-114.66,41-Melospiza,MVZCCGP_Mme74II-I_F07_S1,41-Melospiza
MVZCCGP_Mme75-I_G07,MVZCCGP_Mme75-I_G07_S150,GCA_022749695.1,MVZCCGP_Mme75-I_G07_S150_R1_001.fastq.gz,MVZCCGP_Mme75-I_G07_S150_R2_001.fastq.gz,34.94,-114.66,41-Melospiza,MVZCCGP_Mme75-I_G07_S150,41-Melospiza
MVZCCGP_Mme76-I_H07,MVZCCGP_Mme76-I_H07_S149,GCA_022749695.1,MVZCCGP_Mme76-I_H07_S149_R1_001.fastq.gz,MVZCCGP_Mme76-I_H07_S149_R2_001.fastq.gz,34.298,-116.989,41-Melospiza,MVZCCGP_Mme76-I_H07_S149,41-Melospiza
MVZCCGP_Mme77-I_A08,MVZCCGP_Mme77-I_A08_S148,GCA_022749695.1,MVZCCGP_Mme77-I_A08_S148_R1_001.fastq.gz,MVZCCGP_Mme77-I_A08_S148_R2_001.fastq.gz,34.298,-116.989,41-Melospiza,MVZCCGP_Mme77-I_A08_S148,41-Melospiza
MVZCCGP_Mme78-I_B08,MVZCCGP_Mme78-I_B08_S147,GCA_022749695.1,MVZCCGP_Mme78-I_B08_S147_R1_001.fastq.gz,MVZCCGP_Mme78-I_B08_S147_R2_001.fastq.gz,32.8278,-117.2608,41-Melospiza,MVZCCGP_Mme78-I_B08_S147,41-Melospiza
MVZCCGP_Mme79-I_C08,MVZCCGP_Mme79-I_C08_S146,GCA_022749695.1,MVZCCGP_Mme79-I_C08_S146_R1_001.fastq.gz,MVZCCGP_Mme79-I_C08_S146_R2_001.fastq.gz,33.0694,-117.2873,41-Melospiza,MVZCCGP_Mme79-I_C08_S146,41-Melospiza
MVZCCGP_Mme80-I_D08,MVZCCGP_Mme80-I_D08_S145,GCA_022749695.1,MVZCCGP_Mme80-I_D08_S145_R1_001.fastq.gz,MVZCCGP_Mme80-I_D08_S145_R2_001.fastq.gz,33.0009,-117.2456,41-Melospiza,MVZCCGP_Mme80-I_D08_S145,41-Melospiza
MVZCCGP_Mme84-I_E08,MVZCCGP_Mme84-I_E08_S144,GCA_022749695.1,MVZCCGP_Mme84-I_E08_S144_R1_001.fastq.gz,MVZCCGP_Mme84-I_E08_S144_R2_001.fastq.gz,34.4112762,-119.8805381,41-Melospiza,MVZCCGP_Mme84-I_E08_S144,41-Melospiza
MVZCCGP_Mme85-I_F08,MVZCCGP_Mme85-I_F08_S143,GCA_022749695.1,MVZCCGP_Mme85-I_F08_S143_R1_001.fastq.gz,MVZCCGP_Mme85-I_F08_S143_R2_001.fastq.gz,34.41038423,-119.8793764,41-Melospiza,MVZCCGP_Mme85-I_F08_S143,41-Melospiza
MVZCCGP_Mme86-I_G08,MVZCCGP_Mme86-I_G08_S142,GCA_022749695.1,MVZCCGP_Mme86-I_G08_S142_R1_001.fastq.gz,MVZCCGP_Mme86-I_G08_S142_R2_001.fastq.gz,34.40948175,-119.8794215,41-Melospiza,MVZCCGP_Mme86-I_G08_S142,41-Melospiza
MVZCCGP_Mme87-I_H08,MVZCCGP_Mme87-I_H08_S141,GCA_022749695.1,MVZCCGP_Mme87-I_H08_S141_R1_001.fastq.gz,MVZCCGP_Mme87-I_H08_S141_R2_001.fastq.gz,34.043,-120.352,41-Melospiza,MVZCCGP_Mme87-I_H08_S141,41-Melospiza
MVZCCGP_Mme88-I_A09,MVZCCGP_Mme88-I_A09_S140,GCA_022749695.1,MVZCCGP_Mme88-I_A09_S140_R1_001.fastq.gz,MVZCCGP_Mme88-I_A09_S140_R2_001.fastq.gz,34.042,-120.353,41-Melospiza,MVZCCGP_Mme88-I_A09_S140,41-Melospiza
MVZCCGP_Mme89-I_B09,MVZCCGP_Mme89-I_B09_S139,GCA_022749695.1,MVZCCGP_Mme89-I_B09_S139_R1_001.fastq.gz,MVZCCGP_Mme89-I_B09_S139_R2_001.fastq.gz,34.042,-120.351,41-Melospiza,MVZCCGP_Mme89-I_B09_S139,41-Melospiza
MVZCCGP_Mme90-I_C09,MVZCCGP_Mme90-I_C09_S138,GCA_022749695.1,MVZCCGP_Mme90-I_C09_S138_R1_001.fastq.gz,MVZCCGP_Mme90-I_C09_S138_R2_001.fastq.gz,34.042,-120.349,41-Melospiza,MVZCCGP_Mme90-I_C09_S138,41-Melospiza
MVZCCGP_Mme91-I_D09,MVZCCGP_Mme91-I_D09_S137,GCA_022749695.1,MVZCCGP_Mme91-I_D09_S137_R1_001.fastq.gz,MVZCCGP_Mme91-I_D09_S137_R2_001.fastq.gz,34.036,-120.34,41-Melospiza,MVZCCGP_Mme91-I_D09_S137,41-Melospiza
MVZCCGP_Mme93-I_E09,MVZCCGP_Mme93-I_E09_S136,GCA_022749695.1,MVZCCGP_Mme93-I_E09_S136_R1_001.fastq.gz,MVZCCGP_Mme93-I_E09_S136_R2_001.fastq.gz,34.038,-120.351,41-Melospiza,MVZCCGP_Mme93-I_E09_S136,41-Melospiza
MVZCCGP_Mme94-I_F09,MVZCCGP_Mme94-I_F09_S135,GCA_022749695.1,MVZCCGP_Mme94-I_F09_S135_R1_001.fastq.gz,MVZCCGP_Mme94-I_F09_S135_R2_001.fastq.gz,34.005,-120.065,41-Melospiza,MVZCCGP_Mme94-I_F09_S135,41-Melospiza
MVZCCGP_Mme95-I_G09,MVZCCGP_Mme95-I_G09_S134,GCA_022749695.1,MVZCCGP_Mme95-I_G09_S134_R1_001.fastq.gz,MVZCCGP_Mme95-I_G09_S134_R2_001.fastq.gz,34.003,-120.055,41-Melospiza,MVZCCGP_Mme95-I_G09_S134,41-Melospiza
MVZCCGP_Mme96-I_H09,MVZCCGP_Mme96-I_H09_S133,GCA_022749695.1,MVZCCGP_Mme96-I_H09_S133_R1_001.fastq.gz,MVZCCGP_Mme96-I_H09_S133_R2_001.fastq.gz,34.002,-120.059,41-Melospiza,MVZCCGP_Mme96-I_H09_S133,41-Melospiza
MVZCCGP_Mme98-I_A10,MVZCCGP_Mme98-I_A10_S132,GCA_022749695.1,MVZCCGP_Mme98-I_A10_S132_R1_001.fastq.gz,MVZCCGP_Mme98-I_A10_S132_R2_001.fastq.gz,34.0,-120.059,41-Melospiza,MVZCCGP_Mme98-I_A10_S132,41-Melospiza
MVZCCGP_Mme99-I_B10,MVZCCGP_Mme99-I_B10_S131,GCA_022749695.1,MVZCCGP_Mme99-I_B10_S131_R1_001.fastq.gz,MVZCCGP_Mme99-I_B10_S131_R2_001.fastq.gz,33.998,-120.064,41-Melospiza,MVZCCGP_Mme99-I_B10_S131,41-Melospiza
MVZCCGP_Mme100-I_C10,MVZCCGP_Mme100-I_C10_S130,GCA_022749695.1,MVZCCGP_Mme100-I_C10_S130_R1_001.fastq.gz,MVZCCGP_Mme100-I_C10_S130_R2_001.fastq.gz,33.998,-120.064,41-Melospiza,MVZCCGP_Mme100-I_C10_S130,41-Melospiza
MVZCCGP_Mme101-I_D10,MVZCCGP_Mme101-I_D10_S129,GCA_022749695.1,MVZCCGP_Mme101-I_D10_S129_R1_001.fastq.gz,MVZCCGP_Mme101-I_D10_S129_R2_001.fastq.gz,33.994,-120.062,41-Melospiza,MVZCCGP_Mme101-I_D10_S129,41-Melospiza
MVZCCGP_Mme102-I_E10,MVZCCGP_Mme102-I_E10_S128,GCA_022749695.1,MVZCCGP_Mme102-I_E10_S128_R1_001.fastq.gz,MVZCCGP_Mme102-I_E10_S128_R2_001.fastq.gz,33.994,-120.062,41-Melospiza,MVZCCGP_Mme102-I_E10_S128,41-Melospiza
MVZCCGP_Mme103-I_F10,MVZCCGP_Mme103-I_F10_S127,GCA_022749695.1,MVZCCGP_Mme103-I_F10_S127_R1_001.fastq.gz,MVZCCGP_Mme103-I_F10_S127_R2_001.fastq.gz,33.996,-119.72,41-Melospiza,MVZCCGP_Mme103-I_F10_S127,41-Melospiza
