BioSample,LibraryName,refGenome,fq1,fq2,lat,long,Organism,Run,BioProject
MVZCCGP-Psa21_I-A04,MVZCCGP-Psa21_I-A04_S146,GCA_022577445.1,MVZCCGP-Psa21_I-A04_S146_R1_001.fastq.gz,MVZCCGP-Psa21_I-A04_S146_R2_001.fastq.gz,37.434,-122.017,41-Passerculus,MVZCCGP-Psa21_I-A04_S146,41-Passerculus
MVZCCGP-Psa22_I-E12,MVZCCGP-Psa22_I-E12_S135,GCA_022577445.1,MVZCCGP-Psa22_I-E12_S135_R1_001.fastq.gz,MVZCCGP-Psa22_I-E12_S135_R2_001.fastq.gz,38.3027788,-123.03444,41-Passerculus,MVZCCGP-Psa22_I-E12_S135,41-Passerculus
MVZCCGP-Psa23_I-C04,MVZCCGP-Psa23_I-C04_S144,GCA_022577445.1,MVZCCGP-Psa23_I-C04_S144_R1_001.fastq.gz,MVZCCGP-Psa23_I-C04_S144_R2_001.fastq.gz,37.434,-122.017,41-Passerculus,MVZCCGP-Psa23_I-C04_S144,41-Passerculus
MVZCCGP-Psa24_I-D04,MVZCCGP-Psa24_I-D04_S143,GCA_022577445.1,MVZCCGP-Psa24_I-D04_S143_R1_001.fastq.gz,MVZCCGP-Psa24_I-D04_S143_R2_001.fastq.gz,37.442,-122.035,41-Passerculus,MVZCCGP-Psa24_I-D04_S143,41-Passerculus
MVZCCGP-Psa25_I-E04,MVZCCGP-Psa25_I-E04_S142,GCA_022577445.1,MVZCCGP-Psa25_I-E04_S142_R1_001.fastq.gz,MVZCCGP-Psa25_I-E04_S142_R2_001.fastq.gz,37.434,-122.017,41-Passerculus,MVZCCGP-Psa25_I-E04_S142,41-Passerculus
MVZCCGP-Psa26_I-D07,MVZCCGP-Psa26_I-D07_S48,GCA_022577445.1,MVZCCGP-Psa26_I-D07_S48_R1_001.fastq.gz,MVZCCGP-Psa26_I-D07_S48_R2_001.fastq.gz,37.44191667,-122.03365,41-Passerculus,MVZCCGP-Psa26_I-D07_S48,41-Passerculus
MVZCCGP-Psa27_I-C10,MVZCCGP-Psa27_I-C10_S12,GCA_022577445.1,MVZCCGP-Psa27_I-C10_S12_R1_001.fastq.gz,MVZCCGP-Psa27_I-C10_S12_R2_001.fastq.gz,37.43381667,-122.0166,41-Passerculus,MVZCCGP-Psa27_I-C10_S12,41-Passerculus
MVZCCGP-Psa28_II-E01,MVZCCGP-Psa28_II-E01_S131,GCA_022577445.1,MVZCCGP-Psa28_II-E01_S131_R1_001.fastq.gz,MVZCCGP-Psa28_II-E01_S131_R2_001.fastq.gz,37.43381667,-122.0166,41-Passerculus,MVZCCGP-Psa28_II-E01_S131,41-Passerculus
MVZCCGP-Psa29_I-E07,MVZCCGP-Psa29_I-E07_S47,GCA_022577445.1,MVZCCGP-Psa29_I-E07_S47_R1_001.fastq.gz,MVZCCGP-Psa29_I-E07_S47_R2_001.fastq.gz,37.43841667,-122.0277833,41-Passerculus,MVZCCGP-Psa29_I-E07_S47,41-Passerculus
MVZCCGP-Psa30_I-F07,MVZCCGP-Psa30_I-F07_S46,GCA_022577445.1,MVZCCGP-Psa30_I-F07_S46_R1_001.fastq.gz,MVZCCGP-Psa30_I-F07_S46_R2_001.fastq.gz,37.44191667,-122.03365,41-Passerculus,MVZCCGP-Psa30_I-F07_S46,41-Passerculus
MVZCCGP-Psa31_I-E01,MVZCCGP-Psa31_I-E01_S74,GCA_022577445.1,MVZCCGP-Psa31_I-E01_S74_R1_001.fastq.gz,MVZCCGP-Psa31_I-E01_S74_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa31_I-E01_S74,41-Passerculus
MVZCCGP-Psa32_I-F01,MVZCCGP-Psa32_I-F01_S73,GCA_022577445.1,MVZCCGP-Psa32_I-F01_S73_R1_001.fastq.gz,MVZCCGP-Psa32_I-F01_S73_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa32_I-F01_S73,41-Passerculus
MVZCCGP-Psa33_I-G01,MVZCCGP-Psa33_I-G01_S72,GCA_022577445.1,MVZCCGP-Psa33_I-G01_S72_R1_001.fastq.gz,MVZCCGP-Psa33_I-G01_S72_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa33_I-G01_S72,41-Passerculus
MVZCCGP-Psa34_I-H01,MVZCCGP-Psa34_I-H01_S71,GCA_022577445.1,MVZCCGP-Psa34_I-H01_S71_R1_001.fastq.gz,MVZCCGP-Psa34_I-H01_S71_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa34_I-H01_S71,41-Passerculus
MVZCCGP-Psa35_I-A02,MVZCCGP-Psa35_I-A02_S70,GCA_022577445.1,MVZCCGP-Psa35_I-A02_S70_R1_001.fastq.gz,MVZCCGP-Psa35_I-A02_S70_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa35_I-A02_S70,41-Passerculus
MVZCCGP-Psa36_I-B02,MVZCCGP-Psa36_I-B02_S69,GCA_022577445.1,MVZCCGP-Psa36_I-B02_S69_R1_001.fastq.gz,MVZCCGP-Psa36_I-B02_S69_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa36_I-B02_S69,41-Passerculus
MVZCCGP-Psa37_I-C02,MVZCCGP-Psa37_I-C02_S68,GCA_022577445.1,MVZCCGP-Psa37_I-C02_S68_R1_001.fastq.gz,MVZCCGP-Psa37_I-C02_S68_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa37_I-C02_S68,41-Passerculus
MVZCCGP-Psa38_I-D02,MVZCCGP-Psa38_I-D02_S67,GCA_022577445.1,MVZCCGP-Psa38_I-D02_S67_R1_001.fastq.gz,MVZCCGP-Psa38_I-D02_S67_R2_001.fastq.gz,38.13381667,-121.9559,41-Passerculus,MVZCCGP-Psa38_I-D02_S67,41-Passerculus
MVZCCGP-Psa39_I-D10,MVZCCGP-Psa39_I-D10_S11,GCA_022577445.1,MVZCCGP-Psa39_I-D10_S11_R1_001.fastq.gz,MVZCCGP-Psa39_I-D10_S11_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa39_I-D10_S11,41-Passerculus
MVZCCGP-Psa40_I-G07,MVZCCGP-Psa40_I-G07_S45,GCA_022577445.1,MVZCCGP-Psa40_I-G07_S45_R1_001.fastq.gz,MVZCCGP-Psa40_I-G07_S45_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa40_I-G07_S45,41-Passerculus
MVZCCGP-Psa41_I-H07,MVZCCGP-Psa41_I-H07_S30,GCA_022577445.1,MVZCCGP-Psa41_I-H07_S30_R1_001.fastq.gz,MVZCCGP-Psa41_I-H07_S30_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa41_I-H07_S30,41-Passerculus
MVZCCGP-Psa42_I-E10,MVZCCGP-Psa42_I-E10_S10,GCA_022577445.1,MVZCCGP-Psa42_I-E10_S10_R1_001.fastq.gz,MVZCCGP-Psa42_I-E10_S10_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa42_I-E10_S10,41-Passerculus
MVZCCGP-Psa43_I-A01,MVZCCGP-Psa43_I-A01_S78,GCA_022577445.1,MVZCCGP-Psa43_I-A01_S78_R1_001.fastq.gz,MVZCCGP-Psa43_I-A01_S78_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa43_I-A01_S78,41-Passerculus
MVZCCGP-Psa44_II-F01,MVZCCGP-Psa44_II-F01_S130,GCA_022577445.1,MVZCCGP-Psa44_II-F01_S130_R1_001.fastq.gz,MVZCCGP-Psa44_II-F01_S130_R2_001.fastq.gz,38.1179,-121.9356833,41-Passerculus,MVZCCGP-Psa44_II-F01_S130,41-Passerculus
MVZCCGP-Psa45_II-G01,MVZCCGP-Psa45_II-G01_S129,GCA_022577445.1,MVZCCGP-Psa45_II-G01_S129_R1_001.fastq.gz,MVZCCGP-Psa45_II-G01_S129_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa45_II-G01_S129,41-Passerculus
MVZCCGP-Psa46_II-H01,MVZCCGP-Psa46_II-H01_S122,GCA_022577445.1,MVZCCGP-Psa46_II-H01_S122_R1_001.fastq.gz,MVZCCGP-Psa46_II-H01_S122_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa46_II-H01_S122,41-Passerculus
MVZCCGP-Psa47_II-A02,MVZCCGP-Psa47_II-A02_S121,GCA_022577445.1,MVZCCGP-Psa47_II-A02_S121_R1_001.fastq.gz,MVZCCGP-Psa47_II-A02_S121_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa47_II-A02_S121,41-Passerculus
MVZCCGP-Psa48_II-B02,MVZCCGP-Psa48_II-B02_S120,GCA_022577445.1,MVZCCGP-Psa48_II-B02_S120_R1_001.fastq.gz,MVZCCGP-Psa48_II-B02_S120_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa48_II-B02_S120,41-Passerculus
MVZCCGP-Psa49_II-C02,MVZCCGP-Psa49_II-C02_S119,GCA_022577445.1,MVZCCGP-Psa49_II-C02_S119_R1_001.fastq.gz,MVZCCGP-Psa49_II-C02_S119_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa49_II-C02_S119,41-Passerculus
MVZCCGP-Psa50_II-D02,MVZCCGP-Psa50_II-D02_S118,GCA_022577445.1,MVZCCGP-Psa50_II-D02_S118_R1_001.fastq.gz,MVZCCGP-Psa50_II-D02_S118_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa50_II-D02_S118,41-Passerculus
MVZCCGP-Psa51_II-E02,MVZCCGP-Psa51_II-E02_S117,GCA_022577445.1,MVZCCGP-Psa51_II-E02_S117_R1_001.fastq.gz,MVZCCGP-Psa51_II-E02_S117_R2_001.fastq.gz,38.1469775,-121.9652366,41-Passerculus,MVZCCGP-Psa51_II-E02_S117,41-Passerculus
MVZCCGP-Psa52_I-E03,MVZCCGP-Psa52_I-E03_S150,GCA_022577445.1,MVZCCGP-Psa52_I-E03_S150_R1_001.fastq.gz,MVZCCGP-Psa52_I-E03_S150_R2_001.fastq.gz,38.14725,-122.3445,41-Passerculus,MVZCCGP-Psa52_I-E03_S150,41-Passerculus
MVZCCGP-Psa53_I-F03,MVZCCGP-Psa53_I-F03_S149,GCA_022577445.1,MVZCCGP-Psa53_I-F03_S149_R1_001.fastq.gz,MVZCCGP-Psa53_I-F03_S149_R2_001.fastq.gz,38.14725,-122.3445,41-Passerculus,MVZCCGP-Psa53_I-F03_S149,41-Passerculus
MVZCCGP-Psa54_I-G03,MVZCCGP-Psa54_I-G03_S148,GCA_022577445.1,MVZCCGP-Psa54_I-G03_S148_R1_001.fastq.gz,MVZCCGP-Psa54_I-G03_S148_R2_001.fastq.gz,38.14725,-122.3445,41-Passerculus,MVZCCGP-Psa54_I-G03_S148,41-Passerculus
MVZCCGP-Psa55_I-H03,MVZCCGP-Psa55_I-H03_S147,GCA_022577445.1,MVZCCGP-Psa55_I-H03_S147_R1_001.fastq.gz,MVZCCGP-Psa55_I-H03_S147_R2_001.fastq.gz,38.14725,-122.3445,41-Passerculus,MVZCCGP-Psa55_I-H03_S147,41-Passerculus
MVZCCGP-Psa56_I-A08,MVZCCGP-Psa56_I-A08_S32,GCA_022577445.1,MVZCCGP-Psa56_I-A08_S32_R1_001.fastq.gz,MVZCCGP-Psa56_I-A08_S32_R2_001.fastq.gz,38.14725,-122.3445,41-Passerculus,MVZCCGP-Psa56_I-A08_S32,41-Passerculus
MVZCCGP-Psa57_I-B01,MVZCCGP-Psa57_I-B01_S77,GCA_022577445.1,MVZCCGP-Psa57_I-B01_S77_R1_001.fastq.gz,MVZCCGP-Psa57_I-B01_S77_R2_001.fastq.gz,38.13711667,-122.4121667,41-Passerculus,MVZCCGP-Psa57_I-B01_S77,41-Passerculus
MVZCCGP-Psa58_I-E08,MVZCCGP-Psa58_I-E08_S27,GCA_022577445.1,MVZCCGP-Psa58_I-E08_S27_R1_001.fastq.gz,MVZCCGP-Psa58_I-E08_S27_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa58_I-E08_S27,41-Passerculus
MVZCCGP-Psa59_I-F08,MVZCCGP-Psa59_I-F08_S26,GCA_022577445.1,MVZCCGP-Psa59_I-F08_S26_R1_001.fastq.gz,MVZCCGP-Psa59_I-F08_S26_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa59_I-F08_S26,41-Passerculus
MVZCCGP-Psa60_I-G08,MVZCCGP-Psa60_I-G08_S25,GCA_022577445.1,MVZCCGP-Psa60_I-G08_S25_R1_001.fastq.gz,MVZCCGP-Psa60_I-G08_S25_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa60_I-G08_S25,41-Passerculus
MVZCCGP-Psa61_I-H08,MVZCCGP-Psa61_I-H08_S24,GCA_022577445.1,MVZCCGP-Psa61_I-H08_S24_R1_001.fastq.gz,MVZCCGP-Psa61_I-H08_S24_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa61_I-H08_S24,41-Passerculus
MVZCCGP-Psa62_I-A09,MVZCCGP-Psa62_I-A09_S23,GCA_022577445.1,MVZCCGP-Psa62_I-A09_S23_R1_001.fastq.gz,MVZCCGP-Psa62_I-A09_S23_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa62_I-A09_S23,41-Passerculus
MVZCCGP-Psa63_I-B09,MVZCCGP-Psa63_I-B09_S22,GCA_022577445.1,MVZCCGP-Psa63_I-B09_S22_R1_001.fastq.gz,MVZCCGP-Psa63_I-B09_S22_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa63_I-B09_S22,41-Passerculus
MVZCCGP-Psa64_I-F10,MVZCCGP-Psa64_I-F10_S9,GCA_022577445.1,MVZCCGP-Psa64_I-F10_S9_R1_001.fastq.gz,MVZCCGP-Psa64_I-F10_S9_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa64_I-F10_S9,41-Passerculus
MVZCCGP-Psa65_I-C09,MVZCCGP-Psa65_I-C09_S21,GCA_022577445.1,MVZCCGP-Psa65_I-C09_S21_R1_001.fastq.gz,MVZCCGP-Psa65_I-C09_S21_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa65_I-C09_S21,41-Passerculus
MVZCCGP-Psa66_I-D09,MVZCCGP-Psa66_I-D09_S20,GCA_022577445.1,MVZCCGP-Psa66_I-D09_S20_R1_001.fastq.gz,MVZCCGP-Psa66_I-D09_S20_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa66_I-D09_S20,41-Passerculus
MVZCCGP-Psa67_I-E09,MVZCCGP-Psa67_I-E09_S19,GCA_022577445.1,MVZCCGP-Psa67_I-E09_S19_R1_001.fastq.gz,MVZCCGP-Psa67_I-E09_S19_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa67_I-E09_S19,41-Passerculus
MVZCCGP-Psa68_I-F09,MVZCCGP-Psa68_I-F09_S18,GCA_022577445.1,MVZCCGP-Psa68_I-F09_S18_R1_001.fastq.gz,MVZCCGP-Psa68_I-F09_S18_R2_001.fastq.gz,33.646539,-117.876905,41-Passerculus,MVZCCGP-Psa68_I-F09_S18,41-Passerculus
MVZCCGP-Psa69_II-F02,MVZCCGP-Psa69_II-F02_S116,GCA_022577445.1,MVZCCGP-Psa69_II-F02_S116_R1_001.fastq.gz,MVZCCGP-Psa69_II-F02_S116_R2_001.fastq.gz,33.0079437,-117.264462,41-Passerculus,MVZCCGP-Psa69_II-F02_S116,41-Passerculus
MVZCCGP-Psa70_II-G02,MVZCCGP-Psa70_II-G02_S115,GCA_022577445.1,MVZCCGP-Psa70_II-G02_S115_R1_001.fastq.gz,MVZCCGP-Psa70_II-G02_S115_R2_001.fastq.gz,33.2322969,-117.415073,41-Passerculus,MVZCCGP-Psa70_II-G02_S115,41-Passerculus
MVZCCGP-Psa71_I-C05,MVZCCGP-Psa71_I-C05_S65,GCA_022577445.1,MVZCCGP-Psa71_I-C05_S65_R1_001.fastq.gz,MVZCCGP-Psa71_I-C05_S65_R2_001.fastq.gz,41.86,-124.19,41-Passerculus,MVZCCGP-Psa71_I-C05_S65,41-Passerculus
MVZCCGP-Psa72_I-D05,MVZCCGP-Psa72_I-D05_S64,GCA_022577445.1,MVZCCGP-Psa72_I-D05_S64_R1_001.fastq.gz,MVZCCGP-Psa72_I-D05_S64_R2_001.fastq.gz,41.86,-124.19,41-Passerculus,MVZCCGP-Psa72_I-D05_S64,41-Passerculus
MVZCCGP-Psa73_I-E05,MVZCCGP-Psa73_I-E05_S63,GCA_022577445.1,MVZCCGP-Psa73_I-E05_S63_R1_001.fastq.gz,MVZCCGP-Psa73_I-E05_S63_R2_001.fastq.gz,41.859,-124.188,41-Passerculus,MVZCCGP-Psa73_I-E05_S63,41-Passerculus
MVZCCGP-Psa74_I-F05,MVZCCGP-Psa74_I-F05_S62,GCA_022577445.1,MVZCCGP-Psa74_I-F05_S62_R1_001.fastq.gz,MVZCCGP-Psa74_I-F05_S62_R2_001.fastq.gz,41.859,-124.188,41-Passerculus,MVZCCGP-Psa74_I-F05_S62,41-Passerculus
MVZCCGP-Psa75_I-G05,MVZCCGP-Psa75_I-G05_S61,GCA_022577445.1,MVZCCGP-Psa75_I-G05_S61_R1_001.fastq.gz,MVZCCGP-Psa75_I-G05_S61_R2_001.fastq.gz,41.859,-124.188,41-Passerculus,MVZCCGP-Psa75_I-G05_S61,41-Passerculus
MVZCCGP-Psa76_I-H05,MVZCCGP-Psa76_I-H05_S60,GCA_022577445.1,MVZCCGP-Psa76_I-H05_S60_R1_001.fastq.gz,MVZCCGP-Psa76_I-H05_S60_R2_001.fastq.gz,41.859,-124.188,41-Passerculus,MVZCCGP-Psa76_I-H05_S60,41-Passerculus
MVZCCGP-Psa77_II-H02,MVZCCGP-Psa77_II-H02_S114,GCA_022577445.1,MVZCCGP-Psa77_II-H02_S114_R1_001.fastq.gz,MVZCCGP-Psa77_II-H02_S114_R2_001.fastq.gz,38.68098,-119.92934,41-Passerculus,MVZCCGP-Psa77_II-H02_S114,41-Passerculus
MVZCCGP-Psa78_II-A03,MVZCCGP-Psa78_II-A03_S113,GCA_022577445.1,MVZCCGP-Psa78_II-A03_S113_R1_001.fastq.gz,MVZCCGP-Psa78_II-A03_S113_R2_001.fastq.gz,38.68098,-119.92934,41-Passerculus,MVZCCGP-Psa78_II-A03_S113,41-Passerculus
MVZCCGP-Psa79_I-H10,MVZCCGP-Psa79_I-H10_S7,GCA_022577445.1,MVZCCGP-Psa79_I-H10_S7_R1_001.fastq.gz,MVZCCGP-Psa79_I-H10_S7_R2_001.fastq.gz,34.0293477,-118.4896,41-Passerculus,MVZCCGP-Psa79_I-H10_S7,41-Passerculus
MVZCCGP-Psa80_I-C11,MVZCCGP-Psa80_I-C11_S4,GCA_022577445.1,MVZCCGP-Psa80_I-C11_S4_R1_001.fastq.gz,MVZCCGP-Psa80_I-C11_S4_R2_001.fastq.gz,34.3956912,-119.51346,41-Passerculus,MVZCCGP-Psa80_I-C11_S4,41-Passerculus
MVZCCGP-Psa81_I-B11,MVZCCGP-Psa81_I-B11_S5,GCA_022577445.1,MVZCCGP-Psa81_I-B11_S5_R1_001.fastq.gz,MVZCCGP-Psa81_I-B11_S5_R2_001.fastq.gz,34.3956912,-119.51346,41-Passerculus,MVZCCGP-Psa81_I-B11_S5,41-Passerculus
MVZCCGP-Psa82_I-E11,MVZCCGP-Psa82_I-E11_S2,GCA_022577445.1,MVZCCGP-Psa82_I-E11_S2_R1_001.fastq.gz,MVZCCGP-Psa82_I-E11_S2_R2_001.fastq.gz,34.2736421,-119.26641,41-Passerculus,MVZCCGP-Psa82_I-E11_S2,41-Passerculus
MVZCCGP-Psa83_II-B03,MVZCCGP-Psa83_II-B03_S112,GCA_022577445.1,MVZCCGP-Psa83_II-B03_S112_R1_001.fastq.gz,MVZCCGP-Psa83_II-B03_S112_R2_001.fastq.gz,31.51776,-115.77713,41-Passerculus,MVZCCGP-Psa83_II-B03_S112,41-Passerculus
MVZCCGP-Psa84_II-C03,MVZCCGP-Psa84_II-C03_S111,GCA_022577445.1,MVZCCGP-Psa84_II-C03_S111_R1_001.fastq.gz,MVZCCGP-Psa84_II-C03_S111_R2_001.fastq.gz,31.51776,-115.77713,41-Passerculus,MVZCCGP-Psa84_II-C03_S111,41-Passerculus
MVZCCGP-Psa85_II-D03,MVZCCGP-Psa85_II-D03_S110,GCA_022577445.1,MVZCCGP-Psa85_II-D03_S110_R1_001.fastq.gz,MVZCCGP-Psa85_II-D03_S110_R2_001.fastq.gz,31.51776,-115.77713,41-Passerculus,MVZCCGP-Psa85_II-D03_S110,41-Passerculus
MVZCCGP-Psa86_II-E03,MVZCCGP-Psa86_II-E03_S109,GCA_022577445.1,MVZCCGP-Psa86_II-E03_S109_R1_001.fastq.gz,MVZCCGP-Psa86_II-E03_S109_R2_001.fastq.gz,35.66655,-118.37432,41-Passerculus,MVZCCGP-Psa86_II-E03_S109,41-Passerculus
MVZCCGP-Psa87_II-F03,MVZCCGP-Psa87_II-F03_S108,GCA_022577445.1,MVZCCGP-Psa87_II-F03_S108_R1_001.fastq.gz,MVZCCGP-Psa87_II-F03_S108_R2_001.fastq.gz,35.66655,-118.37432,41-Passerculus,MVZCCGP-Psa87_II-F03_S108,41-Passerculus
MVZCCGP-Psa88_I-B12,MVZCCGP-Psa88_I-B12_S138,GCA_022577445.1,MVZCCGP-Psa88_I-B12_S138_R1_001.fastq.gz,MVZCCGP-Psa88_I-B12_S138_R2_001.fastq.gz,36.74966,-121.80221,41-Passerculus,MVZCCGP-Psa88_I-B12_S138,41-Passerculus
MVZCCGP-Psa89_I-A06,MVZCCGP-Psa89_I-A06_S59,GCA_022577445.1,MVZCCGP-Psa89_I-A06_S59_R1_001.fastq.gz,MVZCCGP-Psa89_I-A06_S59_R2_001.fastq.gz,40.586,-120.992,41-Passerculus,MVZCCGP-Psa89_I-A06_S59,41-Passerculus
MVZCCGP-Psa90_I-B06,MVZCCGP-Psa90_I-B06_S58,GCA_022577445.1,MVZCCGP-Psa90_I-B06_S58_R1_001.fastq.gz,MVZCCGP-Psa90_I-B06_S58_R2_001.fastq.gz,40.586,-120.992,41-Passerculus,MVZCCGP-Psa90_I-B06_S58,41-Passerculus
MVZCCGP-Psa91_I-C06,MVZCCGP-Psa91_I-C06_S57,GCA_022577445.1,MVZCCGP-Psa91_I-C06_S57_R1_001.fastq.gz,MVZCCGP-Psa91_I-C06_S57_R2_001.fastq.gz,40.591,-120.973,41-Passerculus,MVZCCGP-Psa91_I-C06_S57,41-Passerculus
